#      face_x        face_y        face_z
         0.27      0.957177       0.79348
         0.27      0.968881      0.793725
      0.73385      0.968741      0.771402
         0.73      0.968763      0.766287
         0.73      0.968454       0.75598
     0.741936      0.968749      0.771401
     0.742213       1.02448      0.757924
     0.733818       1.02446      0.757868
         0.73       1.01787      0.757606
         0.73       1.00584      0.768116
         0.87      0.743755       0.84373
         0.27      0.757224      0.845101
      0.38125       0.75857      0.839887
         0.73      0.819857      0.806639
     0.433791      0.886965      0.844051
         0.43      0.894174      0.844519
     0.566216      0.881324      0.837291
         0.57       0.88216      0.830669
         0.57      0.894215      0.831549
         0.73      0.868466      0.831458
         0.75      0.868466      0.831458
         0.73      0.880047      0.830285
     0.748363      0.880063      0.842152
      0.74936      0.880115        0.8303
         0.73      0.880056      0.842102
         0.43       0.94347      0.806579
     0.448589      0.969332      0.842659
     0.442221      0.970272      0.850049
     0.433763      0.969885      0.850106
         0.43      0.968886      0.842859
      0.26619       1.04927      0.845453
         0.27       1.04277      0.845102
     0.433829       1.03325      0.835452
         0.43       1.03084      0.829887
     0.448528       1.03096      0.829861
     0.928905        1.0064      0.831319
         0.43       1.09242      0.809411
         0.45       1.09251      0.819054
         0.43       1.09251      0.819054
         0.75       1.08095      0.843249
      0.73382       1.09674       0.84399
         0.73       1.09151      0.843388
         0.73       1.08095      0.843249
     0.910454       1.06898      0.831358
     0.928059       1.06808      0.831754
         0.57      0.682768      0.879778
         0.57      0.693964      0.881234
         0.57      0.682573      0.892055
         0.87      0.682208      0.868984
         0.57        0.7423      0.855913
     0.866191      0.732574       0.87103
         0.87      0.733395      0.866125
     0.857986      0.732578       0.87103
     0.857953      0.796495      0.873465
     0.866227      0.796224      0.873237
         0.87      0.794797       0.86703
         0.27      0.828444      0.854784
      0.38125      0.828082      0.863216
     0.387063      0.830097       0.86922
         0.73      0.818938      0.880755
     0.748456      0.807581      0.879078
         0.73      0.807825      0.879568
         0.75      0.818938      0.880755
         0.73       0.83125       0.88125
         0.75      0.843638      0.881231
         0.75       0.83125       0.88125
         0.73      0.843638      0.881231
         0.87      0.844242      0.892698
     0.743167      0.862769      0.883432
     0.749224      0.855635       0.88159
         0.73      0.855615      0.881544
         0.87      0.856768      0.881343
         0.43      0.930957      0.879924
     0.448399      0.931094      0.891843
     0.449335      0.931017      0.879934
         0.43       0.93109      0.891808
         0.57      0.943675      0.868588
         0.57      0.918984      0.881632
         0.57      0.907553      0.881671
     0.925351      0.943378      0.858039
         0.27      0.981658      0.855477
     0.928102      0.956749      0.881034
     0.625198       1.01736      0.895473
         0.73       1.04387      0.893769
     0.911214       1.01833      0.880793
     0.926911        1.0184      0.880767
     0.923841       1.01825      0.890052
     0.911215       1.08126      0.880854
      0.92691       1.08132      0.880823
     0.923838       1.08124      0.890225
      0.91875       1.08191      0.893443
      0.91875       1.14409      0.890457
     0.925059       1.14414      0.895752
      0.38125      0.639557      0.944922
     0.857813      0.639708      0.918321
         0.87      0.645215      0.917312
      0.68125      0.694603       0.94016
         0.57      0.706871      0.943597
      0.38125       0.75946      0.910929
     0.687612      0.767875      0.932545
         0.27      0.829961      0.905668
      0.38125      0.809446      0.923318
     0.866216      0.838189       0.90389
         0.87      0.844171      0.903835
         0.27      0.981444      0.906302
     0.266176         1.036      0.917831
         0.27       1.02995      0.917096
     0.624064       1.08268      0.906887
     0.628288       1.06852      0.943915
         0.75       1.08096       0.90609
     0.733827        1.0962       0.90719
         0.73       1.09131      0.906229
         0.73       1.08096       0.90609
      0.62492       1.14323      0.933457
     0.927068       1.13169      0.905667
     0.926746       1.14452      0.942739
     0.923725       1.13424      0.942454
      0.91875       1.13115      0.942079
     0.917251       1.15956      0.946304
     0.925286       1.15491      0.945425
      0.38125      0.659674      0.993368
     0.566201      0.743303       0.99978
         0.57      0.744289      0.993007
         0.57      0.781346       0.96914
         0.57      0.793121      0.958072
     0.688931      0.781243      0.968478
      0.68652      0.781762      0.980177
      0.68125       0.78288      0.984447
     0.326332       1.04266       0.98084
     0.442125       1.01622      0.990498
     0.448387       1.01831      0.995557
         0.43       1.01843      0.995537
         0.45       1.13086       0.95634
     0.448528        1.1414      0.969289
     0.442207       1.14724      0.971388
         0.43       1.13086       0.95634
     0.433757       1.14743      0.970899
         0.43        1.1417       0.96866
     0.628289       1.13131      0.956074
     0.624062        1.1169       0.99297
     0.924064        1.1162      0.995303
     0.689601      0.681362       1.03102
      0.68125      0.692966       1.04761
         0.87      0.741617       1.00668
         0.87      0.729806       1.00672
     0.866195       0.78428       1.01525
         0.87      0.782476        1.0205
         0.87      0.781529       1.03148
     0.328115       1.03149       1.00617
         0.43       1.01863       1.00653
         0.43       1.03097       1.01887
